Date_dmy,Time_Relative_sf,Observation,Subject,Tb,Ta,Tc,Ts,Tb.Ta,Tb.Tc,Tb.Ts,treat,mi_hier,mark,nm
26-11-2015,2700.5,n2802,Female H,22,17.2,17.2,NA,4.8,4.8,NA,control,1,H,n2802 H
26-11-2015,2880.54,n2802,Female H,23.2,17.3,17.3,NA,5.9,5.9,NA,control,1,H,n2802 H
26-11-2015,3060.77,n2802,Female H,23.5,17.2,17.2,NA,6.3,6.3,NA,control,1,H,n2802 H
26-11-2015,3240.54,n2802,Female H,22.1,17.2,17.2,NA,4.9,4.9,NA,control,1,H,n2802 H
26-11-2015,3420.51,n2802,Female H,21.9,17.1,17.1,NA,4.8,4.8,NA,control,1,H,n2802 H
26-11-2015,3600.88,n2802,Female H,21.6,17.2,17.2,NA,4.4,4.4,NA,control,1,H,n2802 H
26-11-2015,3779.71,n2802,Female H,22.4,17.1,17.3,NA,5.3,5.1,NA,control,1,H,n2802 H
26-11-2015,3959.71,n2802,Female H,19.5,17,17,NA,2.5,2.5,NA,control,1,H,n2802 H
26-11-2015,4139.82,n2802,Female H,20.1,17,17.1,NA,3.1,3,NA,control,1,H,n2802 H
26-11-2015,4319.92,n2802,Female H,21.5,17.2,17.2,NA,4.3,4.3,NA,control,1,H,n2802 H
26-11-2015,4500.05,n2802,Female H,21.4,17.1,17.2,NA,4.3,4.2,NA,control,1,H,n2802 H
03-07-2018,10800.93,n2802,Female H,17.7,15.5,15.6,15.6,2.2,2.1,2.1,control,2,H,n2802 H
03-07-2018,11401.02,n2802,Female H,16.8,15.5,15.6,15.6,1.3,1.2,1.2,control,1,H,n2802 H
03-07-2018,12001.14,n2802,Female H,16.6,15.6,15.7,15.7,1,0.9,0.9,control,1,H,n2802 H
03-07-2018,13801.86,n2802,Female H,16.1,15.3,15.4,15.4,0.8,0.7,0.7,control,1,H,n2802 H
03-07-2018,33007.43,n2802,Female H,16.1,15.6,15.6,15.6,0.5,0.5,0.5,control,1,H,n2802 H
03-07-2018,33607.15,n2802,Female H,15.7,15.5,15.4,15.5,0.2,0.3,0.2,control,1,H,n2802 H
03-07-2018,35407.07,n2802,Female H,15.8,15.5,15.4,15.5,0.3,0.4,0.3,control,1,H,n2802 H
18-10-2016,709.529,n2837,Female H,16.8,17.3,17,NA,-0.5,-0.2,NA,maggot,2,H,n2837 H
18-10-2016,711.632,n2837,Female H,16.5,17.3,16.9,NA,-0.8,-0.4,NA,maggot,2,H,n2837 H
18-10-2016,719.776,n2837,Female H,16.6,17.3,16.9,NA,-0.7,-0.3,NA,maggot,2,H,n2837 H
18-10-2016,899.74,n2837,Female H,17.3,17.5,17.3,NA,-0.2,0,NA,maggot,2,H,n2837 H
18-10-2016,1079.91,n2837,Female H,17.4,17.4,17.2,NA,0,0.2,NA,maggot,2,H,n2837 H
18-10-2016,1259.21,n2837,Female H,17.9,17.5,17.3,NA,0.4,0.6,NA,maggot,2,H,n2837 H
18-10-2016,1439.45,n2837,Female H,18,17.5,17.4,NA,0.5,0.6,NA,maggot,2,H,n2837 H
18-10-2016,1619.72,n2837,Female H,17.7,17.4,17.4,NA,0.3,0.3,NA,maggot,2,H,n2837 H
18-10-2016,1800.16,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,1980.46,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,2159.46,n2837,Female H,17.7,17.4,17.4,NA,0.3,0.3,NA,maggot,2,H,n2837 H
18-10-2016,2339.66,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,2519.76,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,2700.5,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,2880.24,n2837,Female H,18.1,17.5,17.6,NA,0.6,0.5,NA,maggot,2,H,n2837 H
18-10-2016,3060.67,n2837,Female H,17.6,17.4,17.5,NA,0.2,0.1,NA,maggot,2,H,n2837 H
18-10-2016,3240.01,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,3420.41,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,3599.88,n2837,Female H,18.3,17.6,17.9,NA,0.7,0.4,NA,maggot,2,H,n2837 H
18-10-2016,3779.85,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,3960.28,n2837,Female H,17.7,17.5,17.7,NA,0.2,0,NA,maggot,2,H,n2837 H
18-10-2016,4139.65,n2837,Female H,17.9,17.4,17.6,NA,0.5,0.3,NA,maggot,2,H,n2837 H
18-10-2016,4319.75,n2837,Female H,17.9,17.5,17.8,NA,0.4,0.1,NA,maggot,2,H,n2837 H
18-10-2016,4500.15,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,4680.29,n2837,Female H,17.7,17.3,17.6,NA,0.4,0.1,NA,maggot,2,H,n2837 H
18-10-2016,4860.93,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,5039.66,n2837,Female H,17.9,17.2,17.5,NA,0.7,0.4,NA,maggot,2,H,n2837 H
18-10-2016,5219.93,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,5400.13,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,5580.6,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,5760.8,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,5940.81,n2837,Female H,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,2,H,n2837 H
18-10-2016,6120.07,n2837,Female H,17.7,17.3,17.6,NA,0.4,0.1,NA,maggot,2,H,n2837 H
18-10-2016,6300.04,n2837,Female H,17.6,17.3,17.7,NA,0.3,-0.1,NA,maggot,2,H,n2837 H
18-10-2016,6480.08,n2837,Female H,17.7,17.3,17.6,NA,0.4,0.1,NA,maggot,2,H,n2837 H
18-10-2016,6660.88,n2837,Female H,18,17.3,17.6,NA,0.7,0.4,NA,maggot,2,H,n2837 H
18-10-2016,6841.32,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,7020.42,n2837,Female H,NA,NA,NA,NA,,NA,NA,maggot,2,H,n2837 H
18-10-2016,7200.29,n2837,Female H,17.8,17.2,17.5,NA,0.6,0.3,NA,maggot,2,H,n2837 H
29-06-2018,10801.49,n2837,Female H,20.4,16.1,16.3,15.7,4.3,4.1,4.7,maggot,2,H,n2837 H
29-06-2018,11401.34,n2837,Female H,18.7,16,16.1,15.5,2.7,2.6,3.2,maggot,2,H,n2837 H
29-06-2018,12002.09,n2837,Female H,18.8,15.7,15.9,15.3,3.1,2.9,3.5,maggot,2,H,n2837 H
29-06-2018,12602.07,n2837,Female H,19.2,15.9,16.1,15.5,3.3,3.1,3.7,maggot,2,H,n2837 H
29-06-2018,13202.03,n2837,Female H,17.8,15.8,16,15.5,2,1.8,2.3,maggot,2,H,n2837 H
29-06-2018,14402.4,n2837,Female H,15.3,15.7,15.9,15.4,-0.4,-0.6,-0.1,maggot,2,H,n2837 H
29-06-2018,22203.79,n2837,Female H,16.5,16,16.4,15.8,0.5,0.1,0.7,maggot,2,H,n2837 H
29-06-2018,22803.399,n2837,Female H,17.9,15.9,16.2,15.6,2,1.7,2.3,maggot,2,H,n2837 H
29-06-2018,24604.99,n2837,Female H,16.3,15.8,16.2,15.5,0.5,0.1,0.8,maggot,2,H,n2837 H
29-06-2018,25204.24,n2837,Female H,18.8,15.9,16.4,15.6,2.9,2.4,3.2,maggot,2,H,n2837 H
02-07-2018,33607.55,n2837,Female H,17.3,15.8,16.2,15.6,1.5,1.1,1.7,maggot,2,H,n2837 H
18-10-2016,61.314,n2862,Female H,17.1,17.4,17.3,NA,-0.3,-0.2,NA,control,1,H,n2862 H
18-10-2016,873.34,n2862,Female H,17.1,17.2,17,NA,-0.1,0.1,NA,control,1,H,n2862 H
18-10-2016,1140.83,n2862,Female H,17.8,17.3,17.1,NA,0.5,0.7,NA,control,1,H,n2862 H
18-10-2016,1320.99,n2862,Female H,17.8,17.3,17.2,NA,0.5,0.6,NA,control,1,H,n2862 H
18-10-2016,1860.6,n2862,Female H,20.8,17.2,17.1,NA,3.6,3.7,NA,control,1,H,n2862 H
18-10-2016,2040.9,n2862,Female H,19.6,17.3,17.3,NA,2.3,2.3,NA,control,1,H,n2862 H
18-10-2016,2221.04,n2862,Female H,18.9,17.2,17.2,NA,1.7,1.7,NA,control,1,H,n2862 H
18-10-2016,2581.08,n2862,Female H,18.7,17.2,17.2,NA,1.5,1.5,NA,control,1,H,n2862 H
18-10-2016,2941.01,n2862,Female H,20.7,17.1,17.2,NA,3.6,3.5,NA,control,1,H,n2862 H
18-10-2016,3661.12,n2862,Female H,19.8,17.1,17.1,NA,2.7,2.7,NA,control,1,H,n2862 H
18-10-2016,3840.42,n2862,Female H,18,17,17.1,NA,1,0.9,NA,control,1,H,n2862 H
18-10-2016,4020.59,n2862,Female H,19.2,17.2,17.3,NA,2,1.9,NA,control,1,H,n2862 H
18-10-2016,4560.9,n2862,Female H,19.7,17.2,17.3,NA,2.5,2.4,NA,control,1,H,n2862 H
18-10-2016,4740.54,n2862,Female H,21.1,17.2,17.3,NA,3.9,3.8,NA,control,1,H,n2862 H
18-10-2016,5101.14,n2862,Female H,20.5,17.3,17.4,NA,3.2,3.1,NA,control,1,H,n2862 H
18-10-2016,5281.28,n2862,Female H,20.1,17.1,17.2,NA,3,2.9,NA,control,1,H,n2862 H
18-10-2016,5461.11,n2862,Female H,20.2,17,17.2,NA,3.2,3,NA,control,1,H,n2862 H
18-10-2016,6361.49,n2862,Female H,20,17.1,17.2,NA,2.9,2.8,NA,control,1,H,n2862 H
18-10-2016,6541.89,n2862,Female H,18.6,17.1,17.2,NA,1.5,1.4,NA,control,1,H,n2862 H
18-10-2016,6720.83,n2862,Female H,19,17.1,17.2,NA,1.9,1.8,NA,control,1,H,n2862 H
18-10-2016,7441.17,n2862,Female H,19.6,16.9,17,NA,2.7,2.6,NA,control,1,H,n2862 H
29-06-2018,10806.25,n2862,Female H,16.9,15.7,15.7,15.8,1.2,1.2,1.1,control,1,H,n2862 H
29-06-2018,12001.91,n2862,Female H,18,15.6,15.7,15.6,2.4,2.3,2.4,control,1,H,n2862 H
29-06-2018,12602.7,n2862,Female H,18.3,15.7,15.7,15.8,2.6,2.6,2.5,control,1,H,n2862 H
29-06-2018,13802.3,n2862,Female H,16.5,15.4,15.4,15.5,1.1,1.1,1,control,1,H,n2862 H
29-06-2018,21604.34,n2862,Female H,16.4,15.4,15.5,15.6,1,0.9,0.8,control,1,H,n2862 H
29-06-2018,22203.72,n2862,Female H,16.2,15.4,15.5,15.5,0.8,0.7,0.7,control,1,H,n2862 H
29-06-2018,22803.41,n2862,Female H,16.1,15.4,15.5,15.6,0.7,0.6,0.5,control,1,H,n2862 H
29-06-2018,35406.11,n2862,Female H,16.1,15.1,15.4,15.1,1,0.7,1,control,1,H,n2862 H
17-10-2016,2519.83,n2886,Female H,17.6,17.6,17.7,NA,0,-0.1,NA,control,2,H,n2886 H
17-10-2016,3827.81,n2886,Female H,16.9,17.3,17.5,NA,-0.4,-0.6,NA,control,2,H,n2886 H
17-10-2016,3840.39,n2886,Female H,16.8,17.2,17.4,NA,-0.4,-0.6,NA,control,2,H,n2886 H
17-10-2016,3960.82,n2886,Female H,18.5,17.2,17.3,NA,1.3,1.2,NA,control,2,H,n2886 H
17-10-2016,4141.12,n2886,Female H,21.4,17.2,17.3,NA,4.2,4.1,NA,control,2,H,n2886 H
17-10-2016,4320.95,n2886,Female H,21.1,17.2,17.3,NA,3.9,3.8,NA,control,2,H,n2886 H
17-10-2016,4500.86,n2886,Female H,22.7,17.3,17.4,NA,5.4,5.3,NA,control,2,H,n2886 H
17-10-2016,4680.76,n2886,Female H,21.6,17.2,17.2,NA,4.4,4.4,NA,control,2,H,n2886 H
17-10-2016,4860.99,n2886,Female H,21.9,17.1,17.2,NA,4.8,4.7,NA,control,2,H,n2886 H
17-10-2016,5040.9,n2886,Female H,21.8,17.3,17.4,NA,4.5,4.4,NA,control,2,H,n2886 H
17-10-2016,5221.3,n2886,Female H,20.8,17.2,17.3,NA,3.6,3.5,NA,control,2,H,n2886 H
17-10-2016,5400.6,n2886,Female H,NA,NA,NA,NA,,NA,NA,control,2,H,n2886 H
17-10-2016,5580.7,n2886,Female H,21.4,17.4,17.4,NA,4,4,NA,control,2,H,n2886 H
17-10-2016,5761.14,n2886,Female H,21.6,17.3,17.4,NA,4.3,4.2,NA,control,2,H,n2886 H
17-10-2016,5940.97,n2886,Female H,NA,NA,NA,NA,,NA,NA,control,2,H,n2886 H
17-10-2016,6121.34,n2886,Female H,NA,NA,NA,NA,,NA,NA,control,2,H,n2886 H
17-10-2016,6301.71,n2886,Female H,NA,NA,NA,NA,,NA,NA,control,2,H,n2886 H
17-10-2016,6480.98,n2886,Female H,22.3,17.4,17.6,NA,4.9,4.7,NA,control,2,H,n2886 H
17-10-2016,6661.15,n2886,Female H,21.7,17.5,17.7,NA,4.2,4,NA,control,2,H,n2886 H
17-10-2016,6841.59,n2886,Female H,19.9,17.2,17.4,NA,2.7,2.5,NA,control,2,H,n2886 H
17-10-2016,7021.59,n2886,Female H,20.3,17.2,17.3,NA,3.1,3,NA,control,2,H,n2886 H
17-10-2016,7201.56,n2886,Female H,21.5,17.1,17.1,NA,4.4,4.4,NA,control,2,H,n2886 H
17-10-2016,7381.29,n2886,Female H,21.8,17.1,17.2,NA,4.7,4.6,NA,control,2,H,n2886 H
28-06-2018,10801.43,n2886,Female H,20,15.7,15.7,15.7,4.3,4.3,4.3,control,2,H,n2886 H
28-06-2018,11400.81,n2886,Female H,18.8,15.7,15.8,15.6,3.1,3,3.2,control,2,H,n2886 H
28-06-2018,12001.33,n2886,Female H,19.2,15.6,15.6,15.5,3.6,3.6,3.7,control,2,H,n2886 H
28-06-2018,12601.78,n2886,Female H,20.4,15.7,15.7,15.6,4.7,4.7,4.8,control,2,H,n2886 H
28-06-2018,13202,n2886,Female H,19,15.7,15.7,15.5,3.3,3.3,3.5,control,2,H,n2886 H
28-06-2018,13801.62,n2886,Female H,17.5,15.6,15.6,15.4,1.9,1.9,2.1,control,2,H,n2886 H
28-06-2018,14401.94,n2886,Female H,17.1,15.5,15.5,15.4,1.6,1.6,1.7,control,2,H,n2886 H
28-06-2018,21603.95,n2886,Female H,17.1,15.6,15.7,15.6,1.5,1.4,1.5,control,2,H,n2886 H
28-06-2018,22203.94,n2886,Female H,16.4,15.6,15.7,15.7,0.8,0.7,0.7,control,2,H,n2886 H
28-06-2018,22804.46,n2886,Female H,16.7,15.7,15.7,15.7,1,1,1,control,2,H,n2886 H
28-06-2018,32405.5,n2886,Female H,16.5,15.4,15.5,15.5,1.1,1,1,control,2,H,n2886 H
28-06-2018,33006.22,n2886,Female H,16.3,15.6,15.7,15.6,0.7,0.6,0.7,control,2,H,n2886 H
28-06-2018,33606.6,n2886,Female H,16.1,15.7,15.8,15.7,0.4,0.3,0.4,control,2,H,n2886 H
28-06-2018,34207.06,n2886,Female H,16.4,15.6,15.7,15.6,0.8,0.7,0.8,control,2,H,n2886 H
28-06-2018,35406.63,n2886,Female H,16.5,15.5,15.6,15.5,1,0.9,1,control,2,H,n2886 H
28-06-2018,36007.04,n2886,Female H,16.1,15.5,15.6,15.5,0.6,0.5,0.6,control,2,H,n2886 H
12-10-2016,-157.137,n2887,Female H,17.1,17.6,17.5,NA,-0.5,-0.4,NA,control,2,H,n2887 H
12-10-2016,421.387,n2887,Female H,22,17.9,17.8,NA,4.1,4.2,NA,control,2,H,n2887 H
12-10-2016,1380.71,n2887,Female H,22.3,18,18,NA,4.3,4.3,NA,control,2,H,n2887 H
12-10-2016,1896.52,n2887,Female H,21.9,17.7,17.8,NA,4.2,4.1,NA,control,2,H,n2887 H
27-06-2018,12000.89,n2887,Female H,15.4,15.6,15.6,15.8,-0.2,-0.2,-0.4,control,2,H,n2887 H
27-06-2018,13200.96,n2887,Female H,15.5,15.6,15.6,15.8,-0.1,-0.1,-0.3,control,2,H,n2887 H
27-06-2018,13801.15,n2887,Female H,15.4,15.7,15.6,15.8,-0.3,-0.2,-0.4,control,2,H,n2887 H
27-06-2018,14401.07,n2887,Female H,15.8,15.6,15.6,15.6,0.2,0.2,0.2,control,2,H,n2887 H
27-06-2018,22803.69,n2887,Female H,15.5,15.6,15.6,15.7,-0.1,-0.1,-0.2,control,2,H,n2887 H
27-06-2018,23404.741,n2887,Female H,16.4,15.7,15.7,15.8,0.7,0.7,0.6,control,2,H,n2887 H
27-06-2018,24004.927,n2887,Female H,17.5,15.7,15.7,15.8,1.8,1.8,1.7,control,2,H,n2887 H
27-06-2018,24605.05,n2887,Female H,17.9,15.7,15.8,15.8,2.2,2.1,2.1,control,2,H,n2887 H
28-06-2018,32405.65,n2887,Female H,16.1,15.7,15.8,15.7,0.4,0.3,0.4,control,2,H,n2887 H
28-06-2018,33005.5,n2887,Female H,15.8,15.6,15.8,15.6,0.2,0,0.2,control,2,H,n2887 H
06-10-2016,180.369,n2908,Female H,20.2,17.6,17.4,NA,2.6,2.8,NA,control,2,H,n2908 H
06-10-2016,867.87,n2908,Female H,19.2,17.7,17.6,NA,1.5,1.6,NA,control,2,H,n2908 H
06-10-2016,877.65,n2908,Female H,18.9,17.5,17.5,NA,1.4,1.4,NA,control,2,H,n2908 H
06-10-2016,1057.32,n2908,Female H,20.6,17.6,17.6,NA,3,3,NA,control,2,H,n2908 H
06-10-2016,1237.69,n2908,Female H,21.6,17.6,17.5,NA,4,4.1,NA,control,2,H,n2908 H
06-10-2016,1417.72,n2908,Female H,21.5,17.5,17.4,NA,4,4.1,NA,control,2,H,n2908 H
06-10-2016,2340.76,n2908,Female H,18.8,17.4,17.5,NA,1.4,1.3,NA,control,2,H,n2908 H
06-10-2016,2521.2,n2908,Female H,22.9,17.4,17.4,NA,5.5,5.5,NA,control,2,H,n2908 H
06-10-2016,4501.12,n2908,Female H,17.8,17.3,17.5,NA,0.5,0.3,NA,control,2,H,n2908 H
21-06-2018,21603.68,n2908,Female H,18.9,15.8,16.1,15.9,3.1,2.8,3,control,2,H,n2908 H
21-06-2018,22203.43,n2908,Female H,16.8,15.7,16,15.7,1.1,0.8,1.1,control,2,H,n2908 H
21-06-2018,23403.84,n2908,Female H,17.5,15.8,16,15.8,1.7,1.5,1.7,control,2,H,n2908 H
25-06-2018,24606.411,n2908,Female H,16.3,15.8,16,15.8,0.5,0.3,0.5,control,2,H,n2908 H
11-10-2016,207.5,n2971,Female H,16.9,17.5,17.2,NA,-0.6,-0.3,NA,maggot,3,H,n2971 H
11-10-2016,228.461,n2971,Female H,17,17.4,17.2,NA,-0.4,-0.2,NA,maggot,3,H,n2971 H
11-10-2016,360.333,n2971,Female H,18.1,17.3,17.1,NA,0.8,1,NA,maggot,3,H,n2971 H
11-10-2016,539.468,n2971,Female H,20,17.4,17.2,NA,2.6,2.8,NA,maggot,3,H,n2971 H
11-10-2016,719.803,n2971,Female H,21.7,17.3,17.1,NA,4.4,4.6,NA,maggot,3,H,n2971 H
11-10-2016,899.77,n2971,Female H,23.2,17.3,17.1,NA,5.9,6.1,NA,maggot,3,H,n2971 H
11-10-2016,1080.21,n2971,Female H,22,17.4,17.4,NA,4.6,4.6,NA,maggot,3,H,n2971 H
11-10-2016,1260.64,n2971,Female H,21,17.3,17.3,NA,3.7,3.7,NA,maggot,3,H,n2971 H
11-10-2016,1439.71,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,1620.15,n2971,Female H,20.7,17.4,17.3,NA,3.3,3.4,NA,maggot,3,H,n2971 H
11-10-2016,1800.42,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,1980.05,n2971,Female H,20.8,17.2,17.2,NA,3.6,3.6,NA,maggot,3,H,n2971 H
11-10-2016,2160.59,n2971,Female H,23.7,17.2,17.2,NA,6.5,6.5,NA,maggot,3,H,n2971 H
11-10-2016,2339.82,n2971,Female H,23.4,17.3,17.3,NA,6.1,6.1,NA,maggot,3,H,n2971 H
11-10-2016,2520.19,n2971,Female H,22.9,17.1,17.2,NA,5.8,5.7,NA,maggot,3,H,n2971 H
11-10-2016,2700.46,n2971,Female H,22.9,17.2,17.2,NA,5.7,5.7,NA,maggot,3,H,n2971 H
11-10-2016,2880.7,n2971,Female H,21.2,17.2,17.3,NA,4,3.9,NA,maggot,3,H,n2971 H
11-10-2016,3420.37,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,3600.31,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,3780.24,n2971,Female H,19.1,17.2,17.3,NA,1.9,1.8,NA,maggot,3,H,n2971 H
11-10-2016,3960.48,n2971,Female H,19,17.2,17.3,NA,1.8,1.7,NA,maggot,3,H,n2971 H
11-10-2016,4141.11,n2971,Female H,18.8,17,17.2,NA,1.8,1.6,NA,maggot,3,H,n2971 H
11-10-2016,4320.51,n2971,Female H,19.6,17,17.1,NA,2.6,2.5,NA,maggot,3,H,n2971 H
11-10-2016,4500.42,n2971,Female H,18.9,17.1,17.2,NA,1.8,1.7,NA,maggot,3,H,n2971 H
11-10-2016,4680.65,n2971,Female H,20.5,17.2,17.3,NA,3.3,3.2,NA,maggot,3,H,n2971 H
11-10-2016,4860.92,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,5040.99,n2971,Female H,20.2,17.1,17.2,NA,3.1,3,NA,maggot,3,H,n2971 H
11-10-2016,5220.12,n2971,Female H,19.3,17.1,17.2,NA,2.2,2.1,NA,maggot,3,H,n2971 H
11-10-2016,5400.63,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,5581.1,n2971,Female H,19.2,16.9,17.1,NA,2.3,2.1,NA,maggot,3,H,n2971 H
11-10-2016,5761.07,n2971,Female H,18.9,16.9,17.1,NA,2,1.8,NA,maggot,3,H,n2971 H
11-10-2016,5941.3,n2971,Female H,19.5,17.1,17.2,NA,2.4,2.3,NA,maggot,3,H,n2971 H
11-10-2016,6121.27,n2971,Female H,17.6,17,17.1,NA,0.6,0.5,NA,maggot,3,H,n2971 H
11-10-2016,6300.81,n2971,Female H,17.8,17.1,17.2,NA,0.7,0.6,NA,maggot,3,H,n2971 H
11-10-2016,6481.34,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,6661.44,n2971,Female H,NA,NA,NA,NA,,NA,NA,maggot,3,H,n2971 H
11-10-2016,7200.58,n2971,Female H,17.4,17.1,17.3,NA,0.3,0.1,NA,maggot,3,H,n2971 H
19-06-2018,11393.53,n2971,Female H,16.3,15.5,15.6,15.3,0.8,0.7,1,maggot,3,H,n2971 H
19-06-2018,14393.69,n2971,Female H,17,15.4,15.6,15.1,1.6,1.4,1.9,maggot,3,H,n2971 H
20-04-2016,329.232,n3007,Female H,16.8,17,15.9,NA,-0.2,0.9,NA,maggot,1,H,n3007 H
20-04-2016,383.737,n3007,Female H,17.1,17.2,16.1,NA,-0.1,1,NA,maggot,1,H,n3007 H
20-04-2016,540.208,n3007,Female H,16.8,17.3,16.3,NA,-0.5,0.5,NA,maggot,1,H,n3007 H
20-04-2016,720.678,n3007,Female H,18.4,17,16.2,NA,1.4,2.2,NA,maggot,1,H,n3007 H
20-04-2016,899.98,n3007,Female H,17.3,17.2,16.4,NA,0.1,0.9,NA,maggot,1,H,n3007 H
20-04-2016,1260.35,n3007,Female H,17.3,17.1,16.5,NA,0.2,0.8,NA,maggot,1,H,n3007 H
20-04-2016,1620.76,n3007,Female H,17.9,17.2,16.8,NA,0.7,1.1,NA,maggot,1,H,n3007 H
20-04-2016,1800.02,n3007,Female H,20.8,17.2,16.8,NA,3.6,4,NA,maggot,1,H,n3007 H
20-04-2016,1980.76,n3007,Female H,20.8,17.1,16.8,NA,3.7,4,NA,maggot,1,H,n3007 H
20-04-2016,199.796,n3020,Female H,16.8,17.4,17.4,NA,-0.6,-0.6,NA,maggot,2,H,n3020 H
20-04-2016,210.476,n3020,Female H,17,17.4,17.3,NA,-0.4,-0.3,NA,maggot,2,H,n3020 H
20-04-2016,358.971,n3020,Female H,19.2,17.7,17.6,NA,1.5,1.6,NA,maggot,2,H,n3020 H
20-04-2016,539.24,n3020,Female H,19.1,17.7,17.6,NA,1.4,1.5,NA,maggot,2,H,n3020 H
20-04-2016,899.74,n3020,Female H,19.2,17.6,17.6,NA,1.6,1.6,NA,maggot,2,H,n3020 H
20-04-2016,1079.05,n3020,Female H,22.2,17.5,17.5,NA,4.7,4.7,NA,maggot,2,H,n3020 H
20-04-2016,1439.22,n3020,Female H,20.2,17.4,17.4,NA,2.8,2.8,NA,maggot,2,H,n3020 H
20-04-2016,2339.73,n3020,Female H,22.6,17.4,17.6,NA,5.2,5,NA,maggot,2,H,n3020 H
20-04-2016,2519.43,n3020,Female H,21.5,17.3,17.6,NA,4.2,3.9,NA,maggot,2,H,n3020 H
20-04-2016,3239.87,n3020,Female H,20.8,17.3,17.4,NA,3.5,3.4,NA,maggot,2,H,n3020 H
20-04-2016,3420.14,n3020,Female H,20.7,17.2,17.3,NA,3.5,3.4,NA,maggot,2,H,n3020 H
20-04-2016,3599.81,n3020,Female H,22.3,17.2,17.3,NA,5.1,5,NA,maggot,2,H,n3020 H
20-04-2016,3959.95,n3020,Female H,19,17.2,17.4,NA,1.8,1.6,NA,maggot,2,H,n3020 H
20-04-2016,4320.25,n3020,Female H,18.8,17.2,17.4,NA,1.6,1.4,NA,maggot,2,H,n3020 H
20-04-2016,4500.02,n3020,Female H,17.5,17.1,17.4,NA,0.4,0.1,NA,maggot,2,H,n3020 H
13-06-2018,21602.78,n3020,Female H,16.1,15.5,15.8,15.4,0.6,0.3,0.7,maggot,2,H,n3020 H
13-06-2018,23403.459,n3020,Female H,15.6,15.7,16,15.6,-0.1,-0.4,0,maggot,2,H,n3020 H
13-06-2018,32404.87,n3020,Female H,16.4,15.5,15.9,15.5,0.9,0.5,0.9,maggot,2,H,n3020 H
13-06-2018,33005.32,n3020,Female H,15.7,15.6,16.1,15.6,0.1,-0.4,0.1,maggot,2,H,n3020 H
04-05-2016,483.377,n3021,Female H,17,17.6,17.6,NA,-0.6,-0.6,NA,maggot,1,H,n3021 H
04-05-2016,536.346,n3021,Female H,17.8,17.7,17.7,NA,0.1,0.1,NA,maggot,1,H,n3021 H
04-05-2016,658.873,n3021,Female H,18.1,17.6,17.7,NA,0.5,0.4,NA,maggot,1,H,n3021 H
04-05-2016,839.376,n3021,Female H,20,17.6,17.7,NA,2.4,2.3,NA,maggot,1,H,n3021 H
04-05-2016,1019.71,n3021,Female H,20,17.6,17.6,NA,2.4,2.4,NA,maggot,1,H,n3021 H
04-05-2016,1199.55,n3021,Female H,22.9,17.4,17.5,NA,5.5,5.4,NA,maggot,1,H,n3021 H
04-05-2016,1379.18,n3021,Female H,22.1,17.4,17.6,NA,4.7,4.5,NA,maggot,1,H,n3021 H
04-05-2016,1559.42,n3021,Female H,22.5,17.5,17.6,NA,5,4.9,NA,maggot,1,H,n3021 H
04-05-2016,1739.72,n3021,Female H,21.2,17.5,17.6,NA,3.7,3.6,NA,maggot,1,H,n3021 H
